FID,Field1,lon,lat
1226,851,-59.979999999999997,-38.869999999999997
1227,1281,-59.979999999999997,-38.829999999999998
1228,1283,-59.979999999999997,-38.810000000000002
1229,1401,-59.990000000000002,-39.000000000000000
1230,822,-59.990000000000002,-38.920000000000002
1231,1009,-59.990000000000002,-38.909999999999997
1232,875,-59.990000000000002,-38.880000000000003
1233,865,-59.990000000000002,-38.869999999999997
1234,869,-59.990000000000002,-38.829999999999998
1235,1315,-60.000000000000000,-38.930000000000000
1236,942,-60.000000000000000,-38.920000000000002
1237,428,-60.000000000000000,-38.899999999999999
1238,1040,-60.000000000000000,-38.890000000000001
1239,1041,-60.000000000000000,-38.880000000000003
1240,947,-60.000000000000000,-38.859999999999999
1241,2211,-60.000000000000000,-38.850000000000001
1242,1134,-60.000000000000000,-38.840000000000003
1243,601,-60.009999999999998,-38.960000000000001
1244,649,-60.009999999999998,-38.950000000000003
1245,540,-60.009999999999998,-38.930000000000000
1246,1756,-60.009999999999998,-38.890000000000001
1247,1234,-60.009999999999998,-38.859999999999999
1248,198,-60.009999999999998,-38.840000000000003
1249,1501,-60.009999999999998,-38.820000000000000
1250,651,-60.020000000000003,-38.990000000000002
1251,533,-60.020000000000003,-38.979999999999997
1252,292,-60.020000000000003,-38.920000000000002
1253,1296,-60.020000000000003,-38.880000000000003
1254,998,-60.020000000000003,-38.859999999999999
1255,1291,-60.020000000000003,-38.820000000000000
1256,959,-60.030000000000001,-38.979999999999997
1257,447,-60.030000000000001,-38.950000000000003
1258,545,-60.030000000000001,-38.859999999999999
1259,160,-60.039999999999999,-38.990000000000002
1260,159,-60.039999999999999,-38.909999999999997
1261,652,-60.039999999999999,-38.880000000000003
1262,954,-60.039999999999999,-38.859999999999999
1263,952,-60.039999999999999,-38.850000000000001
1264,161,-60.039999999999999,-38.840000000000003
1265,194,-60.039999999999999,-38.810000000000002
1266,544,-60.049999999999997,-38.969999999999999
1267,538,-60.049999999999997,-38.960000000000001
1268,1311,-60.049999999999997,-38.930000000000000
1269,1611,-60.049999999999997,-38.859999999999999
1270,1306,-60.049999999999997,-38.850000000000001
1271,535,-60.049999999999997,-38.829999999999998
1272,1324,-60.049999999999997,-38.820000000000000
1273,1320,-60.049999999999997,-38.810000000000002
1274,1059,-60.060000000000002,-38.960000000000001
1275,1553,-60.060000000000002,-38.909999999999997
1276,1556,-60.060000000000002,-38.890000000000001
1277,430,-60.060000000000002,-38.880000000000003
1278,163,-60.060000000000002,-38.850000000000001
1279,2711,-60.070000000000000,-40.799999999999997
1280,1314,-60.070000000000000,-38.969999999999999
1281,1503,-60.070000000000000,-38.950000000000003
1282,1601,-60.070000000000000,-38.890000000000001
1283,951,-60.070000000000000,-38.840000000000003
1284,429,-60.070000000000000,-38.820000000000000
1285,2420,-60.079999999999998,-51.359999999999999
1286,2774,-60.079999999999998,-51.210000000000001
1287,1888,-60.079999999999998,-39.920000000000002
1288,945,-60.079999999999998,-38.979999999999997
1289,653,-60.079999999999998,-38.960000000000001
1290,950,-60.079999999999998,-38.950000000000003
1291,425,-60.079999999999998,-38.920000000000002
1292,938,-60.079999999999998,-38.890000000000001
1293,2623,-60.079999999999998,-38.859999999999999
1294,1755,-60.079999999999998,-38.840000000000003
1295,2259,-60.090000000000003,-51.310000000000002
1296,1986,-60.090000000000003,-51.299999999999997
1297,1500,-60.090000000000003,-38.969999999999999
1298,1312,-60.090000000000003,-38.950000000000003
1299,293,-60.090000000000003,-38.920000000000002
1300,958,-60.090000000000003,-38.899999999999999
1301,537,-60.090000000000003,-38.869999999999997
1302,443,-60.090000000000003,-38.850000000000001
1303,195,-60.090000000000003,-38.829999999999998
1304,1330,-60.090000000000003,-38.810000000000002
1305,957,-60.090000000000003,-38.799999999999997
1306,2425,-60.100000000000001,-51.310000000000002
1307,1502,-60.100000000000001,-38.990000000000002
1308,291,-60.100000000000001,-38.979999999999997
1309,989,-60.100000000000001,-38.969999999999999
1310,534,-60.100000000000001,-38.960000000000001
1311,158,-60.100000000000001,-38.950000000000003
1312,1599,-60.100000000000001,-38.939999999999998
1313,539,-60.100000000000001,-38.930000000000000
1314,2295,-60.100000000000001,-38.859999999999999
1315,1297,-60.100000000000001,-38.840000000000003
1316,1308,-60.109999999999999,-39.000000000000000
1317,1600,-60.109999999999999,-38.939999999999998
1318,1117,-60.109999999999999,-38.899999999999999
1319,1807,-60.109999999999999,-38.880000000000003
1320,1697,-60.109999999999999,-38.869999999999997
1321,444,-60.109999999999999,-38.829999999999998
1322,564,-60.109999999999999,-38.810000000000002
1323,941,-60.119999999999997,-38.969999999999999
1324,1763,-60.119999999999997,-38.909999999999997
1325,943,-60.119999999999997,-38.880000000000003
1326,1058,-60.119999999999997,-38.869999999999997
1327,197,-60.119999999999997,-38.850000000000001
1328,164,-60.119999999999997,-38.829999999999998
1329,305,-60.130000000000003,-51.799999999999997
1330,996,-60.130000000000003,-38.950000000000003
1331,1554,-60.130000000000003,-38.930000000000000
1332,997,-60.130000000000003,-38.880000000000003
1333,1133,-60.130000000000003,-38.859999999999999
1334,565,-60.130000000000003,-38.820000000000000
1335,536,-60.140000000000001,-38.990000000000002
1336,1052,-60.140000000000001,-38.969999999999999
1337,424,-60.140000000000001,-38.950000000000003
1338,944,-60.140000000000001,-38.939999999999998
1339,162,-60.140000000000001,-38.890000000000001
1340,1631,-60.140000000000001,-38.869999999999997
1341,1310,-60.140000000000001,-38.859999999999999
1342,986,-60.140000000000001,-38.820000000000000
1343,423,-60.140000000000001,-38.810000000000002
1344,2745,-60.149999999999999,-40.289999999999999
1345,2695,-60.149999999999999,-40.170000000000002
1346,650,-60.149999999999999,-38.990000000000002
1347,1307,-60.149999999999999,-38.930000000000000
1348,955,-60.149999999999999,-38.909999999999997
1349,1754,-60.149999999999999,-38.850000000000001
1350,2731,-60.159999999999997,-40.180000000000000
1351,953,-60.159999999999997,-38.969999999999999
1352,946,-60.159999999999997,-38.960000000000001
1353,1321,-60.159999999999997,-38.890000000000001
1354,543,-60.159999999999997,-38.859999999999999
1355,196,-60.170000000000002,-38.979999999999997
1356,1398,-60.170000000000002,-38.939999999999998
1357,446,-60.170000000000002,-38.899999999999999
1358,290,-60.170000000000002,-38.859999999999999
1359,1062,-60.170000000000002,-38.840000000000003
1360,939,-60.180000000000000,-38.990000000000002
1361,956,-60.180000000000000,-38.960000000000001
1362,1313,-60.180000000000000,-38.950000000000003
1363,949,-60.180000000000000,-38.890000000000001
1364,1681,-60.180000000000000,-38.880000000000003
1365,289,-60.180000000000000,-38.869999999999997
1366,1061,-60.180000000000000,-38.850000000000001
1367,1049,-60.180000000000000,-38.840000000000003
1368,948,-60.180000000000000,-38.829999999999998
1369,1752,-60.180000000000000,-38.810000000000002
1370,2085,-60.189999999999998,-51.329999999999998
1371,1309,-60.189999999999998,-38.990000000000002
1372,1555,-60.189999999999998,-38.969999999999999
1373,999,-60.189999999999998,-38.930000000000000
1374,940,-60.189999999999998,-38.909999999999997
1375,1060,-60.189999999999998,-38.850000000000001
1376,1806,-60.189999999999998,-38.840000000000003
1377,1051,-60.200000000000003,-39.000000000000000
1378,634,-60.200000000000003,-38.990000000000002
1379,181,-60.200000000000003,-38.979999999999997
1380,445,-60.200000000000003,-38.969999999999999
1381,568,-60.200000000000003,-38.899999999999999
1382,1608,-60.210000000000001,-38.990000000000002
1383,644,-60.210000000000001,-38.969999999999999
1384,1341,-60.210000000000001,-38.950000000000003
1385,1329,-60.210000000000001,-38.930000000000000
1386,170,-60.210000000000001,-38.880000000000003
1387,561,-60.210000000000001,-38.829999999999998
1388,559,-60.210000000000001,-38.820000000000000
1389,3021,-60.219999999999999,-51.320000000000000
1390,431,-60.219999999999999,-39.000000000000000
1391,642,-60.219999999999999,-38.990000000000002
1392,434,-60.219999999999999,-38.960000000000001
1393,276,-60.219999999999999,-38.920000000000002
1394,1327,-60.219999999999999,-38.909999999999997
1395,1569,-60.219999999999999,-38.899999999999999
1396,611,-60.219999999999999,-38.869999999999997
1397,553,-60.219999999999999,-38.859999999999999
1398,610,-60.219999999999999,-38.850000000000001
1399,638,-60.219999999999999,-38.810000000000002
1400,288,-60.229999999999997,-51.310000000000002
1401,1759,-60.229999999999997,-39.000000000000000
1402,1603,-60.229999999999997,-38.969999999999999
1403,575,-60.229999999999997,-38.930000000000000
1404,574,-60.229999999999997,-38.899999999999999
1405,1563,-60.229999999999997,-38.890000000000001
1406,435,-60.229999999999997,-38.869999999999997
1407,994,-60.229999999999997,-38.859999999999999
1408,1572,-60.229999999999997,-38.829999999999998
1409,172,-60.229999999999997,-38.810000000000002
1410,2137,-60.240000000000002,-51.310000000000002
1411,1564,-60.240000000000002,-39.000000000000000
1412,1636,-60.240000000000002,-38.979999999999997
1413,1602,-60.240000000000002,-38.969999999999999
1414,179,-60.240000000000002,-38.909999999999997
1415,1057,-60.240000000000002,-38.899999999999999
1416,643,-60.240000000000002,-38.880000000000003
1417,1319,-60.240000000000002,-38.840000000000003
1418,2479,-60.250000000000000,-51.320000000000000
1419,985,-60.250000000000000,-38.979999999999997
1420,928,-60.250000000000000,-38.969999999999999
1421,980,-60.250000000000000,-38.960000000000001
1422,551,-60.250000000000000,-38.920000000000002
1423,2624,-60.250000000000000,-38.890000000000001
1424,547,-60.250000000000000,-38.869999999999997
1425,174,-60.250000000000000,-38.840000000000003
1426,185,-60.250000000000000,-38.829999999999998
1427,1334,-60.250000000000000,-38.810000000000002
1428,1317,-60.250000000000000,-38.799999999999997
1429,1393,-60.259999999999998,-38.960000000000001
1430,1693,-60.259999999999998,-38.950000000000003
1431,277,-60.259999999999998,-38.939999999999998
1432,563,-60.259999999999998,-38.909999999999997
1433,1054,-60.259999999999998,-38.859999999999999
1434,558,-60.259999999999998,-38.840000000000003
1435,995,-60.259999999999998,-38.820000000000000
1436,175,-60.259999999999998,-38.810000000000002
1437,2752,-60.270000000000003,-51.399999999999999
1438,2738,-60.270000000000003,-40.270000000000003
1439,1578,-60.270000000000003,-38.990000000000002
1440,562,-60.270000000000003,-38.979999999999997
1441,1392,-60.270000000000003,-38.960000000000001
1442,1318,-60.270000000000003,-38.950000000000003
1443,1559,-60.270000000000003,-38.939999999999998
1444,340,-60.270000000000003,-38.930000000000000
1445,176,-60.270000000000003,-38.909999999999997
1446,171,-60.270000000000003,-38.890000000000001
1447,639,-60.270000000000003,-38.880000000000003
1448,182,-60.270000000000003,-38.850000000000001
1449,930,-60.270000000000003,-38.829999999999998
1450,1605,-60.270000000000003,-38.799999999999997
1451,2376,-60.280000000000001,-52.049999999999997
1452,2875,-60.280000000000001,-51.270000000000003
1453,168,-60.280000000000001,-38.960000000000001
1454,541,-60.280000000000001,-38.930000000000000
1455,554,-60.280000000000001,-38.880000000000003
1456,1056,-60.280000000000001,-38.840000000000003
1457,632,-60.280000000000001,-38.829999999999998
1458,640,-60.280000000000001,-38.810000000000002
1459,2876,-60.289999999999999,-51.270000000000003
1460,1326,-60.289999999999999,-38.979999999999997
1461,929,-60.289999999999999,-38.960000000000001
1462,184,-60.289999999999999,-38.950000000000003
1463,1575,-60.289999999999999,-38.939999999999998
1464,647,-60.289999999999999,-38.930000000000000
1465,180,-60.289999999999999,-38.899999999999999
1466,1322,-60.289999999999999,-38.890000000000001
1467,1323,-60.289999999999999,-38.869999999999997
1468,341,-60.289999999999999,-38.829999999999998
1469,2730,-60.299999999999997,-40.289999999999999
1470,1083,-60.299999999999997,-38.990000000000002
1471,550,-60.299999999999997,-38.939999999999998
1472,633,-60.299999999999997,-38.899999999999999
1473,177,-60.299999999999997,-38.890000000000001
1474,1562,-60.299999999999997,-38.880000000000003
1475,1331,-60.299999999999997,-38.859999999999999
1476,1606,-60.299999999999997,-38.840000000000003
1477,432,-60.299999999999997,-38.829999999999998
1478,1328,-60.299999999999997,-38.799999999999997
1479,981,-60.310000000000002,-38.979999999999997
1480,555,-60.310000000000002,-38.960000000000001
1481,1758,-60.310000000000002,-38.939999999999998
1482,1558,-60.310000000000002,-38.930000000000000
1483,1607,-60.310000000000002,-38.890000000000001
1484,648,-60.320000000000000,-38.950000000000003
1485,1561,-60.320000000000000,-38.920000000000002
1486,1780,-60.320000000000000,-38.890000000000001
1487,2973,-60.320000000000000,-38.880000000000003
1488,173,-60.320000000000000,-38.859999999999999
1489,983,-60.320000000000000,-38.829999999999998
1490,617,-60.329999999999998,-38.990000000000002
1491,542,-60.329999999999998,-38.979999999999997
1492,637,-60.329999999999998,-38.969999999999999
1493,636,-60.329999999999998,-38.950000000000003
1494,1757,-60.329999999999998,-38.899999999999999
1495,169,-60.329999999999998,-38.859999999999999
1496,560,-60.329999999999998,-38.840000000000003
1497,1571,-60.329999999999998,-38.810000000000002
1498,2746,-60.340000000000003,-40.439999999999998
1499,927,-60.340000000000003,-38.990000000000002
1500,433,-60.340000000000003,-38.979999999999997
1501,556,-60.340000000000003,-38.930000000000000
1502,1557,-60.340000000000003,-38.920000000000002
1503,167,-60.340000000000003,-38.899999999999999
1504,515,-60.340000000000003,-38.859999999999999
1505,1565,-60.340000000000003,-38.850000000000001
1506,645,-60.350000000000001,-38.930000000000000
1507,1333,-60.350000000000001,-38.869999999999997
1508,1325,-60.350000000000001,-38.859999999999999
1509,612,-60.350000000000001,-38.810000000000002
1510,1573,-60.350000000000001,-38.799999999999997
1511,1604,-60.359999999999999,-38.969999999999999
1512,516,-60.359999999999999,-38.950000000000003
1513,186,-60.359999999999999,-38.930000000000000
1514,517,-60.359999999999999,-38.840000000000003
1515,1053,-60.359999999999999,-38.820000000000000
1516,635,-60.359999999999999,-38.810000000000002
1517,2732,-60.369999999999997,-40.350000000000001
1518,982,-60.369999999999997,-39.000000000000000
1519,1560,-60.369999999999997,-38.979999999999997
1520,183,-60.369999999999997,-38.899999999999999
1521,178,-60.369999999999997,-38.890000000000001
1522,549,-60.369999999999997,-38.840000000000003
1523,1394,-60.369999999999997,-38.810000000000002
1524,576,-60.369999999999997,-38.799999999999997
1525,3046,-60.380000000000003,-51.369999999999997
1526,1568,-60.380000000000003,-38.960000000000001
1527,552,-60.380000000000003,-38.939999999999998
1528,1336,-60.380000000000003,-38.930000000000000
1529,615,-60.380000000000003,-38.920000000000002
1530,546,-60.380000000000003,-38.909999999999997
1531,1332,-60.380000000000003,-38.869999999999997
1532,166,-60.380000000000003,-38.859999999999999
1533,557,-60.380000000000003,-38.840000000000003
1534,613,-60.380000000000003,-38.829999999999998
1535,2742,-60.390000000000001,-40.369999999999997
1536,548,-60.390000000000001,-38.990000000000002
1537,616,-60.390000000000001,-38.960000000000001
1538,646,-60.390000000000001,-38.950000000000003
1539,1337,-60.390000000000001,-38.920000000000002
1540,1316,-60.390000000000001,-38.909999999999997
1541,1055,-60.390000000000001,-38.880000000000003
1542,979,-60.390000000000001,-38.869999999999997
1543,614,-60.390000000000001,-38.859999999999999
1544,1567,-60.390000000000001,-38.850000000000001
1545,1574,-60.390000000000001,-38.810000000000002
1546,1891,-60.399999999999999,-40.109999999999999
1547,165,-60.399999999999999,-38.979999999999997
1548,1566,-60.399999999999999,-38.969999999999999
1549,984,-60.399999999999999,-38.930000000000000
1550,641,-60.399999999999999,-38.899999999999999
1551,1136,-60.399999999999999,-38.880000000000003
1552,1804,-60.399999999999999,-38.859999999999999
1553,1570,-60.399999999999999,-38.820000000000000
1554,2952,-60.409999999999997,-51.320000000000000
1555,892,-60.409999999999997,-38.950000000000003
1556,1576,-60.409999999999997,-38.920000000000002
1557,271,-60.409999999999997,-38.880000000000003
1558,267,-60.409999999999997,-38.859999999999999
1559,619,-60.409999999999997,-38.850000000000001
1560,1805,-60.409999999999997,-38.840000000000003
1561,593,-60.409999999999997,-38.829999999999998
1562,1632,-60.420000000000002,-51.590000000000003
1563,1762,-60.420000000000002,-38.920000000000002
1564,1760,-60.420000000000002,-38.869999999999997
1565,622,-60.420000000000002,-38.850000000000001
1566,621,-60.420000000000002,-38.840000000000003
1567,1546,-60.430000000000000,-51.619999999999997
1568,907,-60.430000000000000,-38.960000000000001
1569,630,-60.430000000000000,-38.920000000000002
1570,926,-60.430000000000000,-38.899999999999999
1571,631,-60.430000000000000,-38.880000000000003
1572,268,-60.430000000000000,-38.869999999999997
1573,914,-60.430000000000000,-38.850000000000001
1574,902,-60.430000000000000,-38.829999999999998
1575,3184,-60.439999999999998,-51.289999999999999
1576,2739,-60.439999999999998,-40.399999999999999
1577,906,-60.439999999999998,-38.979999999999997
1578,884,-60.439999999999998,-38.869999999999997
1579,629,-60.439999999999998,-38.850000000000001
1580,275,-60.439999999999998,-38.810000000000002
1581,2419,-60.450000000000003,-51.350000000000001
1582,618,-60.450000000000003,-38.990000000000002
1583,460,-60.450000000000003,-38.979999999999997
1584,911,-60.450000000000003,-38.969999999999999
1585,583,-60.450000000000003,-38.950000000000003
1586,1344,-60.450000000000003,-38.909999999999997
1587,915,-60.450000000000003,-38.899999999999999
1588,1609,-60.450000000000003,-38.859999999999999
1589,891,-60.450000000000003,-38.850000000000001
1590,916,-60.460000000000001,-38.969999999999999
1591,264,-60.460000000000001,-38.960000000000001
1592,1577,-60.460000000000001,-38.939999999999998
1593,917,-60.460000000000001,-38.890000000000001
1594,461,-60.460000000000001,-38.840000000000003
1595,587,-60.460000000000001,-38.799999999999997
1596,2429,-60.469999999999999,-52.560000000000002
1597,594,-60.469999999999999,-38.990000000000002
1598,886,-60.469999999999999,-38.979999999999997
1599,889,-60.469999999999999,-38.950000000000003
1600,922,-60.469999999999999,-38.939999999999998
1601,623,-60.469999999999999,-38.899999999999999
1602,266,-60.469999999999999,-38.890000000000001
1603,265,-60.469999999999999,-38.869999999999997
1604,913,-60.469999999999999,-38.840000000000003
1605,592,-60.469999999999999,-38.829999999999998
1606,579,-60.469999999999999,-38.820000000000000
1607,274,-60.469999999999999,-38.799999999999997
1608,921,-60.479999999999997,-38.960000000000001
1609,900,-60.479999999999997,-38.950000000000003
1610,585,-60.479999999999997,-38.840000000000003
1611,620,-60.490000000000002,-38.979999999999997
1612,589,-60.490000000000002,-38.969999999999999
1613,1338,-60.490000000000002,-38.950000000000003
1614,920,-60.490000000000002,-38.930000000000000
1615,896,-60.490000000000002,-38.899999999999999
1616,586,-60.490000000000002,-38.890000000000001
1617,591,-60.490000000000002,-38.829999999999998
1618,2705,-60.500000000000000,-40.450000000000003
1619,627,-60.500000000000000,-38.990000000000002
1620,912,-60.500000000000000,-38.979999999999997
1621,893,-60.500000000000000,-38.950000000000003
1622,581,-60.500000000000000,-38.939999999999998
1623,626,-60.500000000000000,-38.909999999999997
1624,1579,-60.500000000000000,-38.899999999999999
1625,904,-60.509999999999998,-38.990000000000002
1626,1695,-60.509999999999998,-38.969999999999999
1627,270,-60.509999999999998,-38.909999999999997
1628,887,-60.509999999999998,-38.820000000000000
1629,311,-60.520000000000003,-51.310000000000002
1630,269,-60.520000000000003,-38.990000000000002
1631,588,-60.520000000000003,-38.979999999999997
1632,993,-60.520000000000003,-38.969999999999999
1633,890,-60.520000000000003,-38.840000000000003
1634,2045,-60.530000000000001,-51.310000000000002
1635,578,-60.530000000000001,-38.969999999999999
1636,624,-60.530000000000001,-38.939999999999998
1637,905,-60.530000000000001,-38.920000000000002
1638,1193,-60.539999999999999,-51.289999999999999
1639,577,-60.539999999999999,-38.939999999999998
1640,894,-60.539999999999999,-38.920000000000002
1641,625,-60.539999999999999,-38.840000000000003
1642,1192,-60.549999999999997,-51.289999999999999
1643,899,-60.549999999999997,-38.909999999999997
1644,590,-60.549999999999997,-38.869999999999997
1645,885,-60.549999999999997,-38.810000000000002
1646,1951,-60.560000000000002,-51.299999999999997
1647,2046,-60.560000000000002,-51.289999999999999
1648,597,-60.560000000000002,-51.280000000000001
1649,897,-60.560000000000002,-39.000000000000000
1650,918,-60.560000000000002,-38.979999999999997
1651,908,-60.560000000000002,-38.960000000000001
1652,909,-60.560000000000002,-38.869999999999997
1653,580,-60.560000000000002,-38.850000000000001
1654,273,-60.560000000000002,-38.840000000000003
1655,919,-60.560000000000002,-38.820000000000000
1656,1343,-60.570000000000000,-38.939999999999998
1657,923,-60.570000000000000,-38.899999999999999
1658,903,-60.570000000000000,-38.890000000000001
1659,898,-60.570000000000000,-38.880000000000003
1660,1335,-60.570000000000000,-38.869999999999997
1661,924,-60.570000000000000,-38.820000000000000
1662,1975,-60.579999999999998,-51.250000000000000
1663,1339,-60.579999999999998,-38.990000000000002
1664,1694,-60.579999999999998,-38.950000000000003
1665,628,-60.579999999999998,-38.909999999999997
1666,582,-60.579999999999998,-38.869999999999997
1667,925,-60.579999999999998,-38.840000000000003
1668,3245,-60.590000000000003,-51.299999999999997
1669,1930,-60.590000000000003,-51.259999999999998
1670,1340,-60.590000000000003,-38.979999999999997
1671,901,-60.590000000000003,-38.960000000000001
1672,895,-60.590000000000003,-38.950000000000003
1673,1342,-60.590000000000003,-38.909999999999997
1674,910,-60.590000000000003,-38.880000000000003
1675,1610,-60.590000000000003,-38.869999999999997
1676,272,-60.590000000000003,-38.850000000000001
1677,1927,-60.600000000000001,-51.270000000000003
1678,584,-60.600000000000001,-38.990000000000002
1679,1761,-60.600000000000001,-38.920000000000002
1680,888,-60.600000000000001,-38.880000000000003
1681,2606,-60.630000000000003,-51.369999999999997
1682,2560,-60.659999999999997,-51.350000000000001
1683,2753,-60.659999999999997,-51.340000000000003
1684,3246,-60.670000000000002,-52.280000000000001
1685,2125,-60.670000000000002,-51.350000000000001
1686,3221,-60.680000000000000,-51.369999999999997
1687,2956,-60.680000000000000,-51.350000000000001
1688,2058,-60.689999999999998,-51.350000000000001
1689,1953,-60.700000000000003,-51.350000000000001
1690,2254,-60.710000000000001,-51.350000000000001
1691,1254,-60.759999999999998,-50.250000000000000
1692,2707,-60.770000000000003,-40.729999999999997
1693,2706,-60.770000000000003,-40.680000000000000
1694,2360,-60.780000000000001,-51.200000000000003
1695,2755,-60.780000000000001,-40.740000000000002
1696,2733,-60.799999999999997,-40.710000000000001
1697,2862,-60.829999999999998,-52.100000000000001
1698,2201,-60.829999999999998,-47.149999999999999
1699,2532,-60.850000000000001,-52.109999999999999
1700,2929,-60.869999999999997,-51.469999999999999
1701,2992,-60.899999999999999,-51.259999999999998
1702,3186,-60.920000000000002,-51.250000000000000
1703,2802,-60.930000000000000,-52.170000000000002
1704,2111,-60.990000000000002,-51.909999999999997
1705,3167,-61.030000000000001,-51.070000000000000
1706,3161,-61.030000000000001,-50.250000000000000
1707,2734,-61.100000000000001,-40.939999999999998
1708,2955,-61.109999999999999,-51.659999999999997
1709,3204,-61.170000000000002,-51.049999999999997
1710,3291,-61.189999999999998,-51.659999999999997
1711,1982,-61.210000000000001,-51.850000000000001
1712,1998,-61.219999999999999,-51.850000000000001
1713,1980,-61.219999999999999,-51.039999999999999
1714,2253,-61.229999999999997,-51.899999999999999
1715,2252,-61.229999999999997,-51.869999999999997
1716,1526,-61.250000000000000,-51.689999999999998
1717,2587,-61.270000000000003,-51.719999999999999
1718,3002,-61.280000000000001,-46.420000000000002
1719,2645,-61.280000000000001,-38.979999999999997
1720,2588,-61.289999999999999,-51.750000000000000
1721,2605,-61.289999999999999,-51.710000000000001
1722,2248,-61.299999999999997,-51.719999999999999
1723,2580,-61.299999999999997,-51.700000000000003
1724,1235,-61.310000000000002,-51.740000000000002
1725,1983,-61.310000000000002,-51.719999999999999
1726,2970,-61.310000000000002,-46.299999999999997
1727,2175,-61.310000000000002,-41.250000000000000
1728,1141,-61.380000000000003,-38.899999999999999
1729,2158,-61.450000000000003,-46.159999999999997
1730,1251,-61.460000000000001,-52.509999999999998
1731,2743,-61.469999999999999,-41.219999999999999
1732,2998,-61.479999999999997,-48.060000000000002
1733,3193,-61.530000000000001,-51.939999999999998
1734,2399,-61.560000000000002,-38.990000000000002
1735,2394,-61.579999999999998,-38.990000000000002
1736,2935,-61.770000000000003,-52.659999999999997
1737,2740,-61.789999999999999,-41.460000000000001
1738,2989,-61.810000000000002,-46.219999999999999
1739,1890,-61.869999999999997,-40.969999999999999
1740,2895,-61.890000000000001,-52.479999999999997
1741,2504,-61.920000000000002,-51.109999999999999
1742,3166,-61.990000000000002,-48.859999999999999
1743,3159,-62.399999999999999,-52.649999999999999
1744,2177,-62.450000000000003,-42.090000000000003
1745,2754,-62.520000000000003,-43.280000000000001
1746,3050,-62.700000000000003,-43.750000000000000
1747,338,-62.700000000000003,-41.039999999999999
1748,3012,-62.740000000000002,-48.820000000000000
1749,2422,-62.799999999999997,-41.020000000000003
1750,3224,-62.829999999999998,-53.000000000000000
1751,3147,-62.829999999999998,-41.039999999999999
1752,2993,-63.049999999999997,-53.100000000000001
1753,3131,-63.119999999999997,-41.149999999999999
1754,2151,-63.130000000000003,-41.159999999999997
1755,2397,-63.130000000000003,-41.149999999999999
1756,2972,-63.299999999999997,-54.799999999999997
1757,2131,-63.390000000000001,-49.649999999999999
1758,3164,-63.399999999999999,-45.009999999999998
1759,1874,-63.450000000000003,-43.159999999999997
1760,1889,-63.469999999999999,-43.219999999999999
1761,2152,-63.549999999999997,-41.159999999999997
1762,2383,-63.549999999999997,-41.020000000000003
1763,2942,-63.579999999999998,-55.009999999999998
1764,3163,-63.590000000000003,-44.689999999999998
1765,1887,-63.590000000000003,-43.560000000000002
1766,2818,-63.600000000000001,-42.570000000000000
1767,1372,-63.600000000000001,-42.509999999999998
1768,3301,-63.600000000000001,-42.240000000000002
1769,3192,-63.609999999999999,-42.500000000000000
1770,2714,-63.609999999999999,-42.490000000000002
1771,1231,-63.609999999999999,-42.460000000000001
1772,2384,-63.609999999999999,-41.079999999999998
1773,3165,-63.619999999999997,-44.630000000000003
1774,3024,-63.619999999999997,-42.399999999999999
1775,313,-63.619999999999997,-42.359999999999999
1776,3305,-63.619999999999997,-42.289999999999999
1777,52,-63.619999999999997,-42.130000000000003
1778,2372,-63.619999999999997,-42.049999999999997
1779,3137,-63.630000000000003,-42.539999999999999
1780,2690,-63.630000000000003,-42.530000000000001
1781,310,-63.630000000000003,-42.520000000000003
1782,24,-63.630000000000003,-42.469999999999999
1783,2341,-63.630000000000003,-42.460000000000001
1784,2819,-63.630000000000003,-42.359999999999999
1785,2428,-63.640000000000001,-42.770000000000003
1786,27,-63.640000000000001,-42.570000000000000
1787,1147,-63.640000000000001,-42.560000000000002
1788,1212,-63.640000000000001,-42.520000000000003
1789,12,-63.640000000000001,-42.479999999999997
1790,25,-63.640000000000001,-42.430000000000000
1791,1801,-63.640000000000001,-42.399999999999999
1792,29,-63.649999999999999,-42.590000000000003
1793,2051,-63.649999999999999,-42.560000000000002
1794,2772,-63.649999999999999,-42.539999999999999
1795,1897,-63.649999999999999,-42.530000000000001
1796,43,-63.649999999999999,-42.359999999999999
1797,2401,-63.659999999999997,-42.549999999999997
1798,45,-63.659999999999997,-42.079999999999998
1799,3162,-63.670000000000002,-44.490000000000002
1800,499,-63.670000000000002,-42.600000000000001
1801,2771,-63.670000000000002,-42.469999999999999
1802,2447,-63.670000000000002,-42.299999999999997
1803,2221,-63.680000000000000,-45.490000000000002
1804,2050,-63.680000000000000,-42.590000000000003
1805,2053,-63.680000000000000,-42.570000000000000
1806,2403,-63.680000000000000,-42.469999999999999
1807,28,-63.680000000000000,-42.460000000000001
1808,337,-63.680000000000000,-42.439999999999998
1809,3303,-63.680000000000000,-42.380000000000003
1810,1833,-63.680000000000000,-42.180000000000000
1811,51,-63.680000000000000,-42.079999999999998
1812,3138,-63.689999999999998,-42.420000000000002
1813,3302,-63.689999999999998,-42.259999999999998
1814,3176,-63.689999999999998,-42.180000000000000
1815,2404,-63.700000000000003,-42.430000000000000
1816,49,-63.700000000000003,-42.079999999999998
1817,42,-63.700000000000003,-42.049999999999997
1818,216,-63.710000000000001,-42.789999999999999
1819,1168,-63.710000000000001,-42.430000000000000
